Company,Pattern,Time Frame,Created Date & Time,Open,High,Low,Close,Volume
BAJAJ-AUTO,1min,Hammer,2025-01-01 13:49:00,8691.65,8692.0,8682.8,8690.85,1909.0
BAJAJ-AUTO,1min,Hammer,2025-01-01 13:53:00,8690.0,8693.9,8681.55,8693.9,1815.0
BAJAJ-AUTO,1min,Hammer,2025-01-01 14:05:00,8729.5,8730.05,8720.1,8727.7,2090.0
BAJAJ-AUTO,1min,Hammer,2025-01-01 14:19:00,8725.55,8727.95,8720.65,8727.25,643.0
BAJAJ-AUTO,1min,Dragonfly Doji,2025-01-01 14:23:00,8728.9,8729.0,8726.75,8728.9,270.0
BAJAJ-AUTO,1min,Hammer,2025-01-01 14:29:00,8729.15,8730.0,8723.9,8729.95,503.0
BAJAJ-AUTO,1min,Hammer,2025-01-01 14:42:00,8749.15,8750.0,8745.15,8750.0,502.0
BAJAJ-AUTO,1min,Hammer,2025-01-01 14:50:00,8740.95,8740.95,8733.7,8739.0,1354.0
BAJAJ-AUTO,1min,Hammer,2025-01-01 14:53:00,8746.8,8746.85,8742.75,8746.6,511.0
BAJAJ-AUTO,1min,Dragonfly Doji,2025-01-01 14:53:00,8746.8,8746.85,8742.75,8746.6,511.0
BAJAJ-AUTO,1min,Hammer,2025-01-01 14:57:00,8748.5,8748.55,8742.55,8747.95,991.0
BAJAJ-AUTO,1min,Dragonfly Doji,2025-01-01 14:57:00,8748.5,8748.55,8742.55,8747.95,991.0
BAJAJ-AUTO,1min,Hammer,2025-01-01 14:59:00,8746.65,8747.2,8743.3,8746.95,513.0
BAJAJ-AUTO,1min,Dragonfly Doji,2025-01-01 14:59:00,8746.65,8747.2,8743.3,8746.95,513.0
BAJAJ-AUTO,1min,Hammer,2025-01-01 15:05:00,8737.9,8741.45,8730.05,8740.25,1481.0
BAJAJ-AUTO,1min,Hammer,2025-01-01 15:14:00,8745.05,8746.1,8737.2,8742.65,1388.0
BAJAJ-AUTO,1min,Three White Soldiers,2025-01-04 09:17:00,7923.1,7949.95,7923.1,7936.6,3125.0
BAJAJ-AUTO,1min,Evening Star,2025-01-04 09:51:00,8013.0,8013.25,8000.0,8004.45,677.0
BAJAJ-AUTO,1min,Hammer,2025-01-04 10:10:00,8022.2,8026.75,8016.45,8025.0,1035.0
BAJAJ-AUTO,1min,Hammer,2025-01-04 10:15:00,8027.55,8029.85,8020.8,8029.85,178.0
BAJAJ-AUTO,1min,Hammer,2025-01-04 10:37:00,8007.8,8007.8,8001.6,8007.5,479.0
BAJAJ-AUTO,1min,Dragonfly Doji,2025-01-04 10:37:00,8007.8,8007.8,8001.6,8007.5,479.0
BAJAJ-AUTO,1min,Hammer,2025-01-04 10:47:00,8047.0,8047.0,8042.4,8046.65,249.0
BAJAJ-AUTO,1min,Dragonfly Doji,2025-01-04 10:47:00,8047.0,8047.0,8042.4,8046.65,249.0
BAJAJ-AUTO,1min,Hammer,2025-01-04 10:48:00,8044.6,8046.0,8040.1,8043.2,424.0
BAJAJ-AUTO,1min,Hammer,2025-01-04 11:12:00,7943.25,7943.25,7936.0,7943.0,620.0
BAJAJ-AUTO,1min,Dragonfly Doji,2025-01-04 11:12:00,7943.25,7943.25,7936.0,7943.0,620.0
BAJAJ-AUTO,1min,Hammer,2025-01-04 11:34:00,7949.35,7949.35,7940.3,7947.05,613.0
BAJAJ-AUTO,1min,Hammer,2025-01-04 11:35:00,7947.05,7947.05,7943.05,7945.85,234.0
BAJAJ-AUTO,1min,Hammer,2025-01-04 11:49:00,7954.75,7955.0,7950.85,7954.05,285.0
BAJAJ-AUTO,1min,Hammer,2025-01-04 12:04:00,7958.65,7959.0,7954.9,7959.0,587.0
BAJAJ-AUTO,1min,Dragonfly Doji,2025-01-04 12:04:00,7958.65,7959.0,7954.9,7959.0,587.0
BAJAJ-AUTO,1min,Hammer,2025-01-04 12:28:00,7978.35,7982.5,7973.6,7980.55,486.0
BAJAJ-AUTO,1min,Hammer,2025-01-04 12:30:00,7975.3,7975.45,7972.75,7975.0,90.0
BAJAJ-AUTO,1min,Dragonfly Doji,2025-01-04 12:33:00,7976.0,7976.0,7972.05,7976.0,233.0
BAJAJ-AUTO,1min,Fishing Window,2025-01-04 12:34:00,7976.9,7982.0,7976.9,7981.0,480.0
BAJAJ-AUTO,1min,Hammer,2025-01-04 12:41:00,7961.8,7962.8,7959.35,7962.8,121.0
BAJAJ-AUTO,1min,Hammer,2025-01-04 12:43:00,7972.75,7972.75,7963.8,7972.7,357.0
BAJAJ-AUTO,1min,Dragonfly Doji,2025-01-04 12:43:00,7972.75,7972.75,7963.8,7972.7,357.0
BAJAJ-AUTO,1min,Hammer,2025-01-04 12:47:00,7967.25,7967.25,7963.45,7966.6,208.0
BAJAJ-AUTO,1min,Hammer,2025-01-04 12:48:00,7966.65,7966.65,7963.05,7966.55,135.0
BAJAJ-AUTO,1min,Dragonfly Doji,2025-01-04 12:48:00,7966.65,7966.65,7963.05,7966.55,135.0
BAJAJ-AUTO,1min,Hammer,2025-01-04 12:54:00,7965.75,7965.75,7963.0,7965.0,126.0
BAJAJ-AUTO,1min,Hammer,2025-01-04 12:57:00,7967.45,7967.45,7963.0,7966.2,158.0
BAJAJ-AUTO,1min,Hammer,2025-01-04 12:59:00,7967.2,7967.2,7963.1,7966.6,167.0
BAJAJ-AUTO,1min,Dragonfly Doji,2025-01-04 13:03:00,7965.0,7965.0,7961.2,7965.0,185.0
BAJAJ-AUTO,1min,Hammer,2025-01-04 13:07:00,7964.15,7964.55,7959.0,7964.55,647.0
BAJAJ-AUTO,1min,Dragonfly Doji,2025-01-04 13:07:00,7964.15,7964.55,7959.0,7964.55,647.0
BAJAJ-AUTO,1min,Hammer,2025-01-04 13:10:00,7965.0,7966.3,7957.55,7962.7,195.0
BAJAJ-AUTO,1min,Hammer,2025-01-04 13:13:00,7970.95,7970.95,7961.65,7969.65,145.0
BAJAJ-AUTO,1min,Hammer,2025-01-04 13:14:00,7969.65,7970.5,7966.8,7970.5,154.0
BAJAJ-AUTO,1min,Hammer,2025-01-04 13:15:00,7970.35,7970.35,7968.9,7970.1,123.0
BAJAJ-AUTO,1min,Hammer,2025-01-04 13:21:00,7965.05,7966.0,7961.5,7966.0,193.0
BAJAJ-AUTO,1min,Hammer,2025-01-04 13:23:00,7964.5,7964.95,7960.0,7964.95,388.0
BAJAJ-AUTO,1min,Dragonfly Doji,2025-01-04 13:23:00,7964.5,7964.95,7960.0,7964.95,388.0
BAJAJ-AUTO,1min,Hammer,2025-01-04 13:29:00,7965.75,7966.75,7961.15,7966.75,287.0
BAJAJ-AUTO,1min,Three White Soldiers,2025-01-04 13:33:00,7976.75,7985.65,7974.0,7985.65,209.0
BAJAJ-AUTO,1min,Three White Soldiers,2025-01-04 13:34:00,7984.65,7992.6,7984.65,7990.0,1449.0
BAJAJ-AUTO,1min,Hammer,2025-01-04 13:45:00,7993.0,7996.5,7987.0,7995.65,595.0
BAJAJ-AUTO,1min,Hammer,2025-01-04 13:46:00,7995.5,7995.5,7990.25,7994.1,224.0
BAJAJ-AUTO,1min,Hammer,2025-01-04 13:47:00,7994.1,7994.1,7987.55,7992.1,395.0
BAJAJ-AUTO,1min,Hammer,2025-01-04 13:49:00,7993.45,7995.0,7988.45,7995.0,363.0
BAJAJ-AUTO,1min,Dragonfly Doji,2025-01-04 13:51:00,7994.5,7994.5,7990.15,7994.5,197.0
BAJAJ-AUTO,1min,Hammer,2025-01-04 13:57:00,7992.15,7992.15,7984.15,7990.25,482.0
BAJAJ-AUTO,1min,Dragonfly Doji,2025-01-04 14:09:00,8003.5,8004.0,7998.0,8003.5,256.0
BAJAJ-AUTO,1min,Hammer,2025-01-04 14:13:00,8000.0,8000.0,7994.0,7999.75,373.0
BAJAJ-AUTO,1min,Dragonfly Doji,2025-01-04 14:13:00,8000.0,8000.0,7994.0,7999.75,373.0
BAJAJ-AUTO,1min,Hammer,2025-01-04 14:14:00,7999.95,8000.0,7997.1,7999.55,119.0
BAJAJ-AUTO,1min,Hammer,2025-01-04 14:18:00,7999.8,7999.8,7995.05,7998.3,267.0
BAJAJ-AUTO,1min,Hammer,2025-01-04 14:22:00,8020.55,8021.75,8012.55,8018.5,846.0
BAJAJ-AUTO,1min,Hammer,2025-01-04 14:24:00,8010.0,8011.65,8006.65,8011.4,247.0
BAJAJ-AUTO,1min,Hammer,2025-01-04 14:35:00,7999.95,7999.95,7996.0,7998.85,207.0
BAJAJ-AUTO,1min,Hammer,2025-01-04 14:36:00,7998.85,7999.95,7996.0,7999.95,452.0
BAJAJ-AUTO,1min,Hammer,2025-01-04 14:42:00,8001.5,8003.4,7997.65,8003.35,218.0
BAJAJ-AUTO,1min,Hammer,2025-01-04 14:43:00,8003.35,8003.35,7997.6,8002.9,269.0
BAJAJ-AUTO,1min,Dragonfly Doji,2025-01-04 14:43:00,8003.35,8003.35,7997.6,8002.9,269.0
BAJAJ-AUTO,1min,Hammer,2025-01-04 14:44:00,8005.15,8005.2,7999.75,8004.85,493.0
BAJAJ-AUTO,1min,Dragonfly Doji,2025-01-04 14:44:00,8005.15,8005.2,7999.75,8004.85,493.0
BAJAJ-AUTO,1min,Hammer,2025-01-04 14:45:00,8004.85,8005.2,8002.8,8005.15,615.0
BAJAJ-AUTO,1min,Hammer,2025-01-04 14:52:00,7995.55,7996.1,7988.4,7993.8,967.0
BAJAJ-AUTO,1min,Hammer,2025-01-04 14:58:00,7985.4,7985.45,7982.0,7985.0,404.0
BAJAJ-AUTO,1min,Hammer,2025-01-04 15:10:00,8001.0,8001.35,7998.2,8000.45,1690.0
BAJAJ-AUTO,1min,Hammer,2025-01-04 15:16:00,7994.45,7994.7,7990.15,7994.0,954.0
BAJAJ-AUTO,1min,Hammer,2025-01-04 15:21:00,7991.0,7991.0,7987.5,7990.6,698.0
BAJAJ-AUTO,1min,Hammer,2025-01-04 15:25:00,7983.65,7983.7,7978.85,7982.1,1082.0
BAJAJ-AUTO,1min,Hammer,2025-01-04 15:27:00,7988.05,7988.05,7987.25,7987.9,690.0
BAJAJ-AUTO,1min,Evening Star,2025-01-04 15:28:00,7987.95,7987.95,7976.6,7982.3,743.0
BAJAJ-AUTO,1min,Hammer,2025-01-04 15:29:00,7982.2,7983.0,7975.05,7983.0,522.0
BAJAJ-AUTO,1min,Hammer,2025-01-07 09:17:00,8330.5,8341.0,8316.0,8336.0,5731.0
BAJAJ-AUTO,1min,Hammer,2025-01-07 09:19:00,8349.0,8350.0,8335.5,8350.0,1704.0
BAJAJ-AUTO,1min,Dragonfly Doji,2025-01-07 09:19:00,8349.0,8350.0,8335.5,8350.0,1704.0
BAJAJ-AUTO,1min,Fishing Window,2025-01-07 09:26:00,8364.0,8372.5,8362.5,8372.5,950.0
BAJAJ-AUTO,1min,Dragonfly Doji,2025-01-07 09:37:00,8372.5,8372.5,8371.0,8372.5,193.0
BAJAJ-AUTO,1min,Hammer,2025-01-07 09:39:00,8377.5,8378.0,8374.0,8378.0,858.0
BAJAJ-AUTO,1min,Dragonfly Doji,2025-01-07 09:43:00,8379.0,8379.0,8375.5,8379.0,1073.0
BAJAJ-AUTO,1min,Dragonfly Doji,2025-01-07 09:49:00,8383.5,8383.5,8380.5,8383.5,82.0
BAJAJ-AUTO,1min,Hammer,2025-01-07 09:51:00,8382.0,8382.5,8380.0,8382.5,239.0
BAJAJ-AUTO,1min,Three White Soldiers,2025-01-07 09:59:00,8396.5,8404.5,8396.0,8400.0,1980.0
BAJAJ-AUTO,1min,Hammer,2025-01-07 10:03:00,8385.0,8385.0,8381.0,8384.5,132.0
BAJAJ-AUTO,1min,Hammer,2025-01-07 10:15:00,8374.5,8375.5,8372.0,8375.5,453.0
BAJAJ-AUTO,1min,Dragonfly Doji,2025-01-07 10:24:00,8358.0,8358.0,8353.5,8358.0,331.0
BAJAJ-AUTO,1min,Dragonfly Doji,2025-01-07 10:30:00,8348.0,8348.0,8346.5,8348.0,144.0
BAJAJ-AUTO,1min,Hammer,2025-01-07 10:43:00,8346.5,8348.0,8343.0,8348.0,863.0
BAJAJ-AUTO,1min,Hammer,2025-01-07 11:06:00,8320.0,8320.5,8317.0,8320.5,1523.0
BAJAJ-AUTO,1min,Dragonfly Doji,2025-01-07 11:09:00,8330.0,8330.0,8327.0,8330.0,212.0
BAJAJ-AUTO,1min,Dragonfly Doji,2025-01-07 11:37:00,8341.5,8341.5,8340.5,8341.5,253.0
BAJAJ-AUTO,1min,Hammer,2025-01-07 11:42:00,8360.0,8360.5,8357.5,8360.5,570.0
BAJAJ-AUTO,1min,Dragonfly Doji,2025-01-07 11:54:00,8368.0,8368.0,8364.5,8368.0,416.0
BAJAJ-AUTO,1min,Hammer,2025-01-07 12:02:00,8387.5,8387.5,8384.0,8387.0,690.0
BAJAJ-AUTO,1min,Hammer,2025-01-07 12:04:00,8387.0,8387.0,8384.0,8386.5,266.0
BAJAJ-AUTO,1min,Hammer,2025-01-07 12:11:00,8383.0,8383.0,8380.0,8382.5,537.0
BAJAJ-AUTO,1min,Hammer,2025-01-07 12:21:00,8391.0,8391.5,8387.0,8391.5,524.0
BAJAJ-AUTO,1min,Hammer,2025-01-07 12:24:00,8389.5,8389.5,8385.5,8389.0,486.0
BAJAJ-AUTO,1min,Hammer,2025-01-07 12:29:00,8398.0,8399.5,8395.0,8399.0,421.0
BAJAJ-AUTO,1min,Dragonfly Doji,2025-01-07 12:45:00,8397.5,8397.5,8395.5,8397.5,239.0
BAJAJ-AUTO,1min,Hammer,2025-01-07 12:46:00,8397.5,8397.5,8395.5,8397.0,86.0
BAJAJ-AUTO,1min,Hammer,2025-01-07 12:54:00,8390.5,8390.5,8385.5,8389.5,204.0
BAJAJ-AUTO,1min,Hammer,2025-01-07 12:55:00,8389.5,8390.0,8386.5,8390.0,377.0
BAJAJ-AUTO,1min,Hammer,2025-01-07 13:20:00,8403.0,8403.5,8397.5,8401.5,315.0
BAJAJ-AUTO,1min,Hammer,2025-01-07 13:21:00,8401.5,8401.5,8395.5,8400.0,275.0
BAJAJ-AUTO,1min,Hammer,2025-01-07 13:26:00,8394.0,8394.0,8389.5,8393.0,346.0
BAJAJ-AUTO,1min,Hammer,2025-01-07 13:27:00,8393.0,8393.0,8390.5,8392.5,45.0
BAJAJ-AUTO,1min,Hammer,2025-01-07 13:28:00,8392.5,8393.0,8390.0,8393.0,130.0
BAJAJ-AUTO,1min,Hammer,2025-01-07 13:29:00,8393.0,8393.5,8391.0,8393.5,208.0
BAJAJ-AUTO,1min,Hammer,2025-01-07 13:42:00,8385.0,8385.0,8380.5,8384.5,274.0
BAJAJ-AUTO,1min,Hammer,2025-01-07 13:46:00,8386.0,8386.5,8383.5,8386.5,219.0
BAJAJ-AUTO,1min,Hammer,2025-01-07 13:49:00,8384.5,8384.5,8375.0,8383.0,1798.0
BAJAJ-AUTO,1min,Hammer,2025-01-07 13:52:00,8384.0,8384.0,8382.0,8383.5,94.0
BAJAJ-AUTO,1min,Hammer,2025-01-07 13:55:00,8385.5,8386.0,8384.0,8386.0,205.0
BAJAJ-AUTO,1min,Three White Soldiers,2025-01-07 13:59:00,8380.5,8386.0,8380.5,8386.0,130.0
BAJAJ-AUTO,1min,Dragonfly Doji,2025-01-07 14:06:00,8385.0,8385.0,8380.5,8385.0,292.0
BAJAJ-AUTO,1min,Dragonfly Doji,2025-01-07 14:09:00,8388.0,8388.0,8384.0,8388.0,132.0
BAJAJ-AUTO,1min,Hammer,2025-01-07 14:48:00,8386.0,8387.0,8383.5,8387.0,190.0
BAJAJ-AUTO,1min,Hammer,2025-01-07 14:57:00,8386.0,8386.5,8384.0,8386.5,200.0
BAJAJ-AUTO,1min,Fishing Window,2025-01-07 15:00:00,8388.5,8394.0,8388.5,8393.5,2454.0
BAJAJ-AUTO,1min,Evening Star,2025-01-07 15:11:00,8404.0,8404.0,8397.5,8397.5,2056.0
BAJAJ-AUTO,1min,Dragonfly Doji,2025-01-07 15:15:00,8401.0,8401.0,8400.5,8401.0,657.0
BAJAJ-AUTO,1min,Hammer,2025-01-13 09:20:00,8672.6,8672.6,8632.55,8662.85,4751.0
BAJAJ-AUTO,1min,Hammer,2025-01-13 10:07:00,8619.4,8620.0,8615.0,8618.25,1168.0
BAJAJ-AUTO,1min,Hammer,2025-01-13 10:19:00,8604.7,8604.95,8600.0,8603.9,1965.0
BAJAJ-AUTO,1min,Hammer,2025-01-13 10:25:00,8645.0,8648.85,8639.2,8647.0,253.0
BAJAJ-AUTO,1min,Hammer,2025-01-13 10:48:00,8717.95,8719.0,8713.1,8719.0,64.0
BAJAJ-AUTO,1min,Hammer,2025-01-13 11:13:00,8661.95,8661.95,8655.05,8660.0,291.0
BAJAJ-AUTO,1min,Hammer,2025-01-13 11:22:00,8664.0,8664.75,8661.25,8664.6,68.0
BAJAJ-AUTO,1min,Hammer,2025-01-13 11:28:00,8657.3,8659.0,8641.65,8659.0,2226.0
BAJAJ-AUTO,1min,Dragonfly Doji,2025-01-13 11:28:00,8657.3,8659.0,8641.65,8659.0,2226.0
BAJAJ-AUTO,1min,Hammer,2025-01-13 11:49:00,8669.55,8670.0,8663.05,8670.0,238.0
BAJAJ-AUTO,1min,Dragonfly Doji,2025-01-13 11:49:00,8669.55,8670.0,8663.05,8670.0,238.0
BAJAJ-AUTO,1min,Hammer,2025-01-13 12:06:00,8659.0,8659.0,8655.8,8658.4,165.0
BAJAJ-AUTO,1min,Hammer,2025-01-13 12:09:00,8659.45,8659.45,8656.3,8659.15,87.0
BAJAJ-AUTO,1min,Dragonfly Doji,2025-01-13 12:09:00,8659.45,8659.45,8656.3,8659.15,87.0
BAJAJ-AUTO,1min,Fishing Window,2025-01-13 12:11:00,8660.0,8665.05,8660.0,8663.75,576.0
BAJAJ-AUTO,1min,Dragonfly Doji,2025-01-13 12:39:00,8650.0,8650.45,8641.05,8650.0,200.0
BAJAJ-AUTO,1min,Hammer,2025-01-13 13:10:00,8628.95,8630.85,8625.0,8630.85,635.0
BAJAJ-AUTO,1min,Hammer,2025-01-13 13:53:00,8606.75,8606.75,8602.55,8606.1,369.0
BAJAJ-AUTO,1min,Hammer,2025-01-13 13:58:00,8604.25,8604.55,8600.0,8603.4,444.0
BAJAJ-AUTO,1min,Hammer,2025-01-13 14:25:00,8605.0,8605.05,8601.3,8604.9,255.0
BAJAJ-AUTO,1min,Dragonfly Doji,2025-01-13 14:25:00,8605.0,8605.05,8601.3,8604.9,255.0
BAJAJ-AUTO,1min,Hammer,2025-01-13 14:26:00,8604.9,8605.05,8600.0,8604.4,413.0
BAJAJ-AUTO,1min,Hammer,2025-01-13 14:38:00,8571.7,8578.95,8562.35,8575.65,2249.0
BAJAJ-AUTO,1min,Hammer,2025-01-13 14:59:00,8598.9,8599.0,8594.8,8598.1,480.0
BAJAJ-AUTO,1min,Evening Star,2025-01-13 15:26:00,8612.05,8612.05,8600.1,8602.1,3641.0
BAJAJ-AUTO,1min,Hammer,2025-01-14 09:16:00,8667.7,8677.95,8653.25,8673.85,2186.0
BAJAJ-AUTO,1min,Hammer,2025-01-14 09:36:00,8651.25,8660.0,8636.85,8655.8,1973.0
BAJAJ-AUTO,1min,Hammer,2025-01-14 09:37:00,8655.8,8657.1,8640.4,8652.35,737.0
BAJAJ-AUTO,1min,Hammer,2025-01-14 09:52:00,8604.05,8605.05,8595.0,8602.15,1997.0
BAJAJ-AUTO,1min,Hammer,2025-01-14 10:00:00,8574.85,8574.85,8566.0,8572.9,847.0
BAJAJ-AUTO,1min,Hammer,2025-01-14 10:07:00,8557.0,8558.75,8540.15,8551.4,1290.0
BAJAJ-AUTO,1min,Hammer,2025-01-14 10:14:00,8560.0,8560.0,8553.0,8559.6,679.0
BAJAJ-AUTO,1min,Dragonfly Doji,2025-01-14 10:14:00,8560.0,8560.0,8553.0,8559.6,679.0
BAJAJ-AUTO,1min,Hammer,2025-01-14 10:40:00,8583.2,8583.35,8575.0,8583.35,580.0
BAJAJ-AUTO,1min,Dragonfly Doji,2025-01-14 10:40:00,8583.2,8583.35,8575.0,8583.35,580.0
BAJAJ-AUTO,1min,Hammer,2025-01-14 10:44:00,8583.45,8583.45,8575.1,8582.85,738.0
BAJAJ-AUTO,1min,Dragonfly Doji,2025-01-14 10:44:00,8583.45,8583.45,8575.1,8582.85,738.0
BAJAJ-AUTO,1min,Three White Soldiers,2025-01-14 11:03:00,8620.4,8626.0,8620.0,8625.8,889.0
BAJAJ-AUTO,1min,Dragonfly Doji,2025-01-14 11:09:00,8627.0,8627.85,8620.0,8627.1,1029.0
BAJAJ-AUTO,1min,Dragonfly Doji,2025-01-14 11:22:00,8603.4,8603.4,8600.05,8603.4,529.0
BAJAJ-AUTO,1min,Hammer,2025-01-14 11:58:00,8564.35,8565.65,8561.45,8565.6,429.0
BAJAJ-AUTO,1min,Hammer,2025-01-14 12:19:00,8552.5,8553.25,8548.1,8553.25,318.0
BAJAJ-AUTO,1min,Hammer,2025-01-14 12:22:00,8554.8,8554.8,8546.55,8552.85,1601.0
BAJAJ-AUTO,1min,Hammer,2025-01-14 12:31:00,8549.85,8550.0,8541.85,8550.0,471.0
BAJAJ-AUTO,1min,Dragonfly Doji,2025-01-14 12:31:00,8549.85,8550.0,8541.85,8550.0,471.0
BAJAJ-AUTO,1min,Fishing Window,2025-01-14 12:33:00,8556.7,8566.0,8553.0,8566.0,3115.0
BAJAJ-AUTO,1min,Fishing Window,2025-01-14 12:40:00,8572.1,8582.5,8568.1,8582.5,4855.0
BAJAJ-AUTO,1min,Hammer,2025-01-14 12:59:00,8579.5,8579.5,8574.25,8578.75,171.0
BAJAJ-AUTO,1min,Hammer,2025-01-14 13:14:00,8572.75,8575.0,8567.4,8575.0,474.0
BAJAJ-AUTO,1min,Hammer,2025-01-14 13:20:00,8568.4,8570.9,8565.05,8569.95,266.0
BAJAJ-AUTO,1min,Hammer,2025-01-14 13:23:00,8579.7,8581.6,8575.0,8580.75,427.0
BAJAJ-AUTO,1min,Dragonfly Doji,2025-01-14 14:32:00,8615.0,8616.15,8610.0,8615.55,886.0
BAJAJ-AUTO,1min,Dragonfly Doji,2025-01-14 14:43:00,8613.95,8614.65,8606.55,8614.0,985.0
BAJAJ-AUTO,1min,Hammer,2025-01-14 14:51:00,8606.55,8608.0,8603.45,8608.0,522.0
BAJAJ-AUTO,1min,Hammer,2025-01-14 14:57:00,8613.0,8613.0,8609.05,8612.9,638.0
BAJAJ-AUTO,1min,Dragonfly Doji,2025-01-14 14:57:00,8613.0,8613.0,8609.05,8612.9,638.0
BAJAJ-AUTO,1min,Evening Star,2025-01-14 14:58:00,8610.45,8612.95,8605.4,8607.7,1090.0
BAJAJ-AUTO,1min,Hammer,2025-01-14 15:07:00,8600.9,8602.0,8596.25,8602.0,1450.0
BAJAJ-AUTO,1min,Hammer,2025-01-14 15:12:00,8614.75,8616.0,8611.9,8615.6,1849.0
BAJAJ-AUTO,1min,Hammer,2025-01-14 15:16:00,8622.25,8622.4,8617.8,8621.6,1582.0
BAJAJ-AUTO,1min,Hammer,2025-01-14 15:19:00,8616.85,8616.85,8610.6,8615.6,1378.0
BAJAJ-AUTO,1min,Hammer,2025-01-14 15:22:00,8612.95,8613.65,8610.35,8613.55,1156.0
BAJAJ-AUTO,1min,Hammer,2025-01-14 15:26:00,8612.0,8614.6,8607.5,8614.0,1203.0
BAJAJ-AUTO,1min,Evening Star,2025-01-14 15:29:00,8623.0,8623.65,8618.0,8618.0,323.0
BAJAJ-AUTO,1min,Hammer,2025-01-15 09:18:00,8712.45,8715.0,8697.95,8715.0,2069.0
BAJAJ-AUTO,1min,Three White Soldiers,2025-01-15 09:25:00,8782.4,8794.0,8775.0,8793.4,2190.0
BAJAJ-AUTO,1min,Hammer,2025-01-15 09:29:00,8778.4,8780.0,8757.8,8773.45,808.0
BAJAJ-AUTO,1min,Hammer,2025-01-15 11:29:00,8621.4,8621.55,8620.0,8621.0,154.0
BAJAJ-AUTO,1min,Hammer,2025-01-15 11:30:00,8620.75,8620.75,8616.0,8619.9,2353.0
BAJAJ-AUTO,1min,Evening Star,2025-01-15 11:51:00,8628.0,8628.75,8615.45,8615.45,849.0
BAJAJ-AUTO,1min,Hammer,2025-01-15 12:46:00,8624.0,8624.0,8620.0,8623.6,63.0
BAJAJ-AUTO,1min,Dragonfly Doji,2025-01-15 12:46:00,8624.0,8624.0,8620.0,8623.6,63.0
BAJAJ-AUTO,1min,Hammer,2025-01-15 12:49:00,8624.0,8624.95,8622.0,8624.95,576.0
BAJAJ-AUTO,1min,Hammer,2025-01-15 13:01:00,8599.95,8599.95,8597.65,8599.9,158.0
BAJAJ-AUTO,1min,Dragonfly Doji,2025-01-15 13:01:00,8599.95,8599.95,8597.65,8599.9,158.0
BAJAJ-AUTO,1min,Hammer,2025-01-15 13:12:00,8590.05,8592.5,8585.0,8592.3,704.0
BAJAJ-AUTO,1min,Hammer,2025-01-15 13:16:00,8590.5,8590.9,8588.45,8590.05,336.0
BAJAJ-AUTO,1min,Dragonfly Doji,2025-01-15 13:17:00,8590.05,8590.05,8586.3,8590.05,467.0
BAJAJ-AUTO,1min,Hammer,2025-01-15 13:19:00,8589.75,8591.05,8586.8,8591.0,16645.0
BAJAJ-AUTO,1min,Hammer,2025-01-15 13:47:00,8581.85,8582.5,8575.15,8582.5,304.0
BAJAJ-AUTO,1min,Dragonfly Doji,2025-01-15 13:47:00,8581.85,8582.5,8575.15,8582.5,304.0
BAJAJ-AUTO,1min,Hammer,2025-01-15 13:49:00,8579.25,8581.95,8572.55,8581.0,363.0
BAJAJ-AUTO,1min,Hammer,2025-01-15 13:53:00,8576.5,8578.75,8572.0,8577.85,451.0
BAJAJ-AUTO,1min,Hammer,2025-01-15 13:54:00,8577.85,8578.0,8577.0,8578.0,1193.0
BAJAJ-AUTO,1min,Dragonfly Doji,2025-01-15 14:00:00,8584.85,8585.0,8581.65,8584.85,235.0
BAJAJ-AUTO,1min,Hammer,2025-01-15 14:22:00,8583.55,8585.85,8579.4,8585.6,288.0
BAJAJ-AUTO,1min,Hammer,2025-01-15 14:39:00,8590.0,8590.0,8583.95,8589.95,491.0
BAJAJ-AUTO,1min,Dragonfly Doji,2025-01-15 14:39:00,8590.0,8590.0,8583.95,8589.95,491.0
BAJAJ-AUTO,1min,Hammer,2025-01-15 14:56:00,8577.0,8578.25,8571.9,8578.25,1145.0
BAJAJ-AUTO,1min,Hammer,2025-01-15 15:13:00,8583.55,8583.6,8582.1,8583.6,1107.0
BAJAJ-AUTO,1min,Dragonfly Doji,2025-01-15 15:13:00,8583.55,8583.6,8582.1,8583.6,1107.0
BAJAJ-AUTO,1min,Evening Star,2025-01-15 15:22:00,8581.25,8581.65,8572.0,8575.7,1119.0
BAJAJ-AUTO,1min,Hammer,2025-01-16 09:16:00,8592.7,8592.75,8578.55,8590.0,1684.0
BAJAJ-AUTO,1min,Hammer,2025-01-16 09:39:00,8629.55,8630.0,8627.2,8628.95,227.0
BAJAJ-AUTO,1min,Hammer,2025-01-16 10:42:00,8557.55,8558.35,8555.0,8558.3,425.0
BAJAJ-AUTO,1min,Hammer,2025-01-16 11:35:00,8590.0,8590.0,8583.4,8589.0,309.0
BAJAJ-AUTO,1min,Hammer,2025-01-16 11:46:00,8595.95,8597.75,8590.45,8597.75,380.0
BAJAJ-AUTO,1min,Dragonfly Doji,2025-01-16 11:50:00,8610.0,8610.0,8606.65,8610.0,712.0
BAJAJ-AUTO,1min,Hammer,2025-01-16 11:55:00,8610.0,8611.2,8608.0,8610.65,466.0
BAJAJ-AUTO,1min,Hammer,2025-01-16 12:02:00,8612.5,8612.5,8600.55,8608.55,666.0
BAJAJ-AUTO,1min,Hammer,2025-01-16 12:05:00,8602.5,8605.0,8596.25,8604.45,901.0
